class	id	name	speciesType	compartment	positionToCompartment	included	quantity type	initialQuantity	substanceUnits	hasOnlySubstanceUnits	b.c.	constants	MIRIAM[relation]	MIRIAM[datatype]	MIRIAM[id]
SIMPLE_MOLECULE	s8131	L-glutamine		c3	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8132	L-asparagine		c3	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8133	L-leucine		c3	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8134	L-isoleucine		c3	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8135	L-aspartate		c3	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8136	L-glutamate		c3	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8151	7-keto-8-aminopelargonic acid 		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8152	Biotin		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8178	Sorbic acid (XCOOH)		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8179	"1,3-pentadiene"		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8181	CO2		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8191	Sorbic acid (XCOOH)		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8199	Citric Acid		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8200	Citric Acid Ca		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8201	Citric Acid		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8359	MnHPO4		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8586	MgHPO4		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8855	GTP		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8856	GDP		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8857	Pi		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s6230	PS		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s9311	Glucose		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8431	cAMP		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s9318	Zn2+		c4	inside		Amount	0		FALSE	FALSE	FALSE			
COMPLEX	s9328	V0_br_(Vph1)		c3	transmembrane	s9328(s9330 s9331 s9332 s9333 s9334 s9335)	Amount	0		FALSE	FALSE	FALSE			
COMPLEX	s9336	V0_br_(Stv1)		c3	transmembrane	s9336(s9322 s9338 s9339 s9340 s9341 s9342)	Amount	0		FALSE	FALSE	FALSE			
COMPLEX	s9351	V-ATPase_br_   (Vph1)		c3	transmembrane	s9351(s9355(s9356) s9357(s9358 s9359 s9360))	Amount	0		FALSE	FALSE	FALSE			
COMPLEX	s9352	V-ATPase_br_   (Stv1)		c3	transmembrane	s9352(s94(s101 s7347 s103) s9006(s7070))	Amount	0		FALSE	FALSE	FALSE			
ION	s9354	H+		c13	innerSurface		Amount	0		FALSE	FALSE	FALSE			
COMPLEX	s9382	2Fe-2S cluster		c1	inside	s9382(s9383 s9383 s9384 s9384)	Amount	0		FALSE	FALSE	FALSE			
